student_id,age,school_type,parent_education,study_hours,attendance_percentage,internet_access,extra_activities,math_score,science_score,english_score,overall_score,final_grade,gender_female,gender_male,gender_other,travel_time_15-30 min,travel_time_30-60 min,travel_time_<15 min,travel_time_>60 min,study_method_coaching,study_method_group study,study_method_mixed,study_method_notes,study_method_online videos,study_method_textbook
214,16,0,1,4.6,70.2,1,0,79.3,51.6,47.3,61.4,d,False,False,True,False,False,True,False,False,False,False,False,False,True
215,18,1,4,6.5,98.1,1,1,90.9,92.9,74.5,83.2,c,False,True,False,False,True,False,False,False,False,True,False,False,False
216,15,0,5,5.4,55.3,1,1,58.4,68.2,52.9,67.5,d,False,True,False,True,False,False,False,False,False,True,False,False,False
217,14,1,4,4.2,90.1,1,0,82.4,48.1,66.6,75.7,c,True,False,False,False,False,True,False,False,False,False,True,False,False
218,14,0,3,0.6,70.9,1,0,35.3,47.9,35.1,43.0,e,False,True,False,False,False,True,False,False,False,False,False,False,True
219,16,1,3,1.8,87.2,0,0,54.4,52.6,46.8,52.1,e,False,False,True,False,True,False,False,False,False,False,False,False,True
220,19,1,1,3.0,52.7,1,0,53.2,49.2,42.7,47.3,e,False,False,True,True,False,False,False,False,False,False,False,False,True
221,14,1,0,5.0,50.5,1,0,55.3,61.3,54.4,61.5,d,True,False,False,True,False,False,False,False,False,True,False,False,False
222,16,0,3,6.4,65.0,1,1,100.0,99.3,71.5,82.4,c,False,False,True,True,False,False,False,False,False,False,True,False,False
223,18,1,1,7.7,93.5,1,0,99.0,98.9,100.0,99.1,a,False,True,False,False,False,True,False,False,False,False,True,False,False
224,15,0,0,5.0,84.0,1,0,69.6,45.8,67.5,69.1,d,False,False,True,False,False,False,True,True,False,False,False,False,False
225,18,1,4,6.0,80.6,1,1,85.5,91.5,82.8,77.4,c,False,True,False,True,False,False,False,False,False,False,False,False,True
226,15,1,2,5.2,99.9,1,1,93.0,95.9,78.3,85.6,b,False,False,True,False,False,False,True,False,False,False,False,True,False
227,18,1,5,3.7,67.4,1,0,72.0,56.3,52.6,63.1,d,True,False,False,False,True,False,False,False,True,False,False,False,False
228,17,1,5,5.1,92.5,0,0,87.3,74.9,90.4,80.2,c,True,False,False,False,False,True,False,False,False,False,True,False,False
229,17,1,0,3.5,55.5,0,0,76.3,64.3,66.4,54.8,e,False,True,False,True,False,False,False,False,False,False,False,False,True
230,15,0,4,3.9,58.5,1,1,47.1,71.6,47.1,44.6,e,True,False,False,False,False,False,True,False,False,True,False,False,False
231,16,1,2,7.3,73.9,1,0,99.2,100.0,96.2,97.2,a,False,False,True,False,False,True,False,False,False,True,False,False,False
232,19,1,4,4.7,98.0,1,0,83.9,63.3,86.5,70.5,c,False,False,True,False,False,True,False,False,True,False,False,False,False
233,14,0,0,1.3,85.2,1,1,39.8,46.2,50.7,39.7,f,True,False,False,False,True,False,False,False,False,False,False,False,True
234,18,0,2,4.4,55.6,1,0,41.0,45.5,50.3,52.6,e,False,True,False,True,False,False,False,False,False,False,False,False,True
235,16,1,3,7.6,97.7,1,1,90.5,87.7,85.7,95.5,a,True,False,False,False,True,False,False,False,False,True,False,False,False
236,18,1,2,1.3,88.3,1,0,34.5,37.6,53.8,39.4,f,False,False,True,False,False,False,True,False,False,True,False,False,False
237,17,1,3,7.8,86.8,0,0,100.0,95.5,63.0,87.6,b,False,True,False,False,True,False,False,False,False,False,True,False,False
238,16,0,0,7.9,77.6,1,0,92.3,100.0,99.0,100.0,a,False,False,True,True,False,False,False,True,False,False,False,False,False
239,15,0,0,4.7,69.7,1,0,51.8,50.2,59.2,63.7,d,False,False,True,False,False,False,True,True,False,False,False,False,False
240,17,0,3,3.0,55.5,1,1,47.9,32.7,32.3,39.2,f,False,False,True,False,False,True,False,False,True,False,False,False,False
241,14,0,2,0.6,81.0,1,0,56.6,19.4,28.1,36.1,f,True,False,False,False,False,False,True,False,False,False,False,True,False
242,17,0,3,0.6,56.4,1,1,14.4,39.3,27.5,28.6,f,False,True,False,False,False,True,False,False,False,True,False,False,False
243,14,0,2,3.4,79.5,0,0,85.1,67.8,74.7,64.0,d,False,True,False,False,False,True,False,False,False,False,False,True,False
244,17,1,0,6.4,77.0,1,0,72.7,86.0,73.9,82.2,c,False,False,True,True,False,False,False,False,False,False,True,False,False
245,17,0,4,7.6,79.8,0,1,77.5,95.8,100.0,95.8,a,True,False,False,False,False,True,False,False,False,True,False,False,False
246,14,0,0,1.7,91.3,1,1,29.1,46.6,40.8,44.0,e,False,True,False,False,False,False,True,True,False,False,False,False,False
247,18,0,4,4.2,70.6,1,0,69.7,71.9,55.9,69.1,d,False,False,True,False,True,False,False,False,False,False,True,False,False
248,16,1,0,4.3,71.8,1,0,66.0,73.7,62.2,70.3,c,False,True,False,False,False,True,False,False,False,False,False,True,False
249,18,1,5,3.4,53.0,1,0,39.1,31.6,34.5,40.0,e,False,False,True,False,True,False,False,True,False,False,False,False,False
250,14,0,1,4.5,64.4,1,0,53.7,68.1,54.1,59.2,d,True,False,False,False,False,True,False,False,False,False,True,False,False
251,15,1,5,7.4,54.1,1,0,74.3,99.7,76.5,87.5,b,True,False,False,False,True,False,False,False,False,False,False,True,False
252,16,1,0,3.8,57.1,1,1,55.5,51.3,55.0,48.8,e,False,True,False,False,False,False,True,False,True,False,False,False,False
253,15,0,2,1.5,71.3,1,1,27.0,30.2,38.5,32.5,f,False,True,False,False,False,True,False,False,False,False,True,False,False
254,15,1,2,5.5,70.4,0,1,74.5,82.2,61.5,63.2,d,False,False,True,True,False,False,False,False,False,False,True,False,False
255,17,1,0,0.7,96.8,1,0,45.0,45.6,26.8,38.2,f,True,False,False,False,True,False,False,False,False,False,False,False,True
256,14,0,2,7.6,56.0,1,0,74.0,61.4,71.1,77.6,c,False,False,True,False,False,False,True,False,True,False,False,False,False
257,18,1,1,7.5,57.5,0,0,82.6,94.5,88.1,87.9,b,False,False,True,False,True,False,False,True,False,False,False,False,False
258,14,0,2,1.2,87.5,1,1,13.5,46.3,21.7,34.9,f,False,True,False,True,False,False,False,False,False,True,False,False,False
259,15,0,2,4.6,51.1,1,1,66.7,56.7,45.3,58.4,d,True,False,False,False,False,True,False,False,False,False,False,False,True
260,17,0,1,6.5,82.5,1,0,95.2,80.5,90.3,93.4,b,False,False,True,False,True,False,False,False,True,False,False,False,False
261,18,0,4,4.0,87.4,1,1,80.5,88.2,60.3,75.8,c,True,False,False,True,False,False,False,False,True,False,False,False,False
262,15,1,3,4.1,81.4,1,0,58.2,70.5,74.0,67.4,d,True,False,False,False,False,False,True,False,False,False,False,False,True
263,15,1,5,7.8,64.4,0,0,86.2,98.5,87.4,86.1,b,True,False,False,False,True,False,False,True,False,False,False,False,False
264,19,0,4,2.2,55.2,1,0,23.7,38.5,49.4,36.2,f,False,False,True,False,False,False,True,False,True,False,False,False,False
265,19,0,1,4.4,99.7,1,0,65.3,58.8,63.1,75.7,c,False,False,True,False,True,False,False,False,False,False,False,True,False
266,17,1,1,1.4,93.0,1,0,68.4,62.7,48.3,55.3,d,False,False,True,False,False,True,False,False,True,False,False,False,False
267,16,1,5,2.8,86.5,1,0,48.2,58.7,59.4,51.8,e,True,False,False,False,False,True,False,True,False,False,False,False,False
268,16,1,1,6.9,59.4,1,1,71.0,63.0,80.2,72.6,c,True,False,False,False,True,False,False,False,False,False,False,True,False
269,17,1,0,5.9,71.5,0,0,54.6,94.8,53.4,69.4,d,True,False,False,False,False,True,False,False,False,False,False,False,True
270,17,1,3,5.1,85.5,1,1,65.1,65.8,90.1,74.9,c,False,True,False,True,False,False,False,False,False,True,False,False,False
271,15,0,5,1.4,55.1,1,0,18.7,23.0,22.3,30.2,f,False,False,True,False,True,False,False,False,True,False,False,False,False
272,14,1,1,6.9,97.9,1,0,96.9,100.0,100.0,100.0,a,False,True,False,False,False,True,False,False,True,False,False,False,False
273,14,1,3,2.7,97.8,1,0,52.3,45.4,56.2,58.8,d,False,False,True,False,False,True,False,False,False,False,False,True,False
274,19,0,2,4.5,57.5,1,1,58.8,61.4,71.0,62.3,d,True,False,False,False,False,True,False,False,False,False,False,False,True
275,16,1,2,2.3,59.9,1,0,54.4,42.4,28.0,49.2,e,False,False,True,True,False,False,False,False,False,False,False,True,False
276,16,0,2,4.4,68.2,1,0,83.2,68.8,100.0,69.0,d,False,False,True,False,True,False,False,False,False,False,False,True,False
277,16,0,0,4.7,72.5,1,0,64.8,50.3,60.1,60.3,d,True,False,False,True,False,False,False,False,False,True,False,False,False
278,18,1,2,3.1,72.0,1,1,47.6,78.2,71.2,58.1,d,True,False,False,False,False,True,False,False,False,False,True,False,False
279,14,0,1,4.3,84.4,1,0,57.5,61.8,71.5,70.7,c,True,False,False,False,True,False,False,False,False,False,False,False,True
280,14,0,4,3.5,73.5,1,1,46.4,64.0,60.3,56.5,d,True,False,False,False,False,False,True,False,False,False,False,False,True
281,15,1,1,5.7,59.2,1,0,77.3,61.5,85.9,75.9,c,False,True,False,False,False,True,False,False,False,False,False,True,False
282,16,1,5,4.6,63.1,1,0,69.4,57.6,76.9,59.3,d,False,True,False,False,False,True,False,False,False,False,False,True,False
283,18,1,0,7.1,70.6,1,0,85.8,89.6,76.3,76.3,c,False,False,True,False,False,True,False,False,False,False,False,False,True
284,16,1,2,0.9,76.0,1,1,48.7,29.6,44.1,28.0,f,False,False,True,True,False,False,False,False,False,True,False,False,False
285,16,1,1,0.7,96.2,1,1,45.7,60.1,47.1,46.8,e,False,True,False,False,False,True,False,False,False,False,True,False,False
286,19,0,2,1.9,54.8,1,0,31.0,34.5,42.5,36.4,f,False,True,False,False,True,False,False,False,False,True,False,False,False
287,14,0,4,1.4,90.2,1,0,52.0,59.2,54.9,52.6,e,True,False,False,False,True,False,False,False,False,False,True,False,False
288,17,0,5,4.4,65.5,1,1,51.0,71.4,71.4,69.3,d,False,False,True,False,True,False,False,False,False,False,False,False,True
289,17,0,4,2.0,86.4,0,1,53.0,43.5,51.0,53.1,e,False,False,True,False,False,True,False,False,False,False,False,True,False
290,16,0,3,0.6,62.9,1,1,27.4,42.7,27.9,31.0,f,False,False,True,True,False,False,False,False,True,False,False,False,False
291,18,0,3,2.6,69.3,1,0,30.1,34.0,40.5,42.2,e,False,True,False,False,True,False,False,True,False,False,False,False,False
292,15,0,5,4.3,72.2,0,1,77.4,69.3,74.3,64.6,d,False,True,False,False,True,False,False,False,False,False,False,False,True
293,19,0,5,5.9,87.5,0,1,74.9,80.7,94.4,82.4,c,True,False,False,False,False,False,True,False,True,False,False,False,False
294,15,1,4,3.8,58.3,1,0,50.9,59.1,36.1,55.9,d,False,True,False,False,False,True,False,False,False,True,False,False,False
295,17,0,0,7.7,67.3,1,0,72.7,88.8,84.2,88.3,b,True,False,False,False,False,False,True,False,False,False,False,True,False
296,17,1,1,2.0,76.4,1,0,49.5,68.7,30.6,48.0,e,True,False,False,True,False,False,False,True,False,False,False,False,False
297,19,0,1,4.4,82.9,1,1,92.9,80.7,75.3,73.4,c,False,False,True,True,False,False,False,False,False,False,True,False,False
298,16,0,1,2.4,53.8,1,1,50.5,44.9,35.6,48.5,e,False,True,False,False,False,False,True,False,False,False,True,False,False
299,15,0,5,6.6,54.7,1,0,86.0,73.1,62.7,75.1,c,False,False,True,True,False,False,False,False,False,False,False,False,True
300,14,1,0,1.9,85.9,1,0,50.1,56.8,53.5,56.7,d,False,False,True,False,False,False,True,False,False,False,True,False,False
301,16,1,5,7.7,68.3,1,1,97.5,86.9,75.7,90.9,b,False,False,True,False,True,False,False,False,False,True,False,False,False
302,18,0,4,5.9,58.3,1,0,60.0,54.9,73.2,67.6,d,False,False,True,True,False,False,False,False,False,False,True,False,False
303,14,0,3,4.7,63.2,1,0,49.6,80.9,62.2,60.2,d,False,False,True,True,False,False,False,False,False,False,False,False,True
304,19,1,1,4.5,79.9,0,1,77.5,82.6,65.9,73.2,c,False,True,False,False,False,False,True,False,False,False,False,False,True
305,17,0,1,3.2,97.7,1,0,78.4,57.8,69.0,64.3,d,True,False,False,False,False,False,True,False,False,True,False,False,False
306,14,1,4,0.7,86.6,1,1,37.1,48.0,41.5,45.8,e,True,False,False,False,False,False,True,False,True,False,False,False,False
307,15,1,4,7.4,89.9,1,0,99.7,100.0,97.4,96.6,a,False,False,True,False,False,False,True,False,False,True,False,False,False
308,17,0,3,6.5,80.4,1,0,55.3,70.7,100.0,75.0,c,False,True,False,True,False,False,False,False,True,False,False,False,False
309,15,1,3,1.5,68.6,1,1,28.2,21.1,36.6,39.1,f,True,False,False,False,False,False,True,False,False,True,False,False,False
310,14,1,4,1.4,98.1,1,0,76.3,42.1,51.3,50.3,e,False,True,False,False,False,False,True,False,False,False,False,False,True
311,17,1,4,2.8,54.1,0,1,43.4,36.5,55.7,48.2,e,False,True,False,False,False,False,True,False,True,False,False,False,False
312,18,1,4,6.2,90.4,0,0,85.3,91.1,100.0,91.6,b,False,False,True,True,False,False,False,False,False,False,False,False,True
313,14,0,1,4.3,62.9,1,1,58.2,38.9,45.7,51.9,e,False,True,False,False,True,False,False,True,False,False,False,False,False
314,15,0,0,5.4,80.4,1,0,67.0,86.2,73.8,77.7,c,False,False,True,False,False,False,True,True,False,False,False,False,False
315,15,1,2,0.5,99.1,1,1,53.7,49.6,53.2,47.6,e,False,False,True,True,False,False,False,False,True,False,False,False,False
316,17,0,2,7.4,92.1,1,1,100.0,100.0,95.4,100.0,a,False,False,True,False,True,False,False,False,False,False,False,True,False
317,18,0,2,1.7,92.5,1,1,47.1,56.5,53.0,50.5,e,False,True,False,False,False,False,True,False,False,False,False,False,True
318,18,1,3,2.9,91.2,1,0,65.0,39.6,70.0,50.5,e,False,True,False,False,False,True,False,True,False,False,False,False,False
319,19,0,5,7.6,72.7,1,0,65.5,59.2,78.9,81.4,c,True,False,False,False,True,False,False,True,False,False,False,False,False
320,18,0,4,6.0,69.7,1,1,70.7,82.9,69.9,74.5,c,True,False,False,False,False,True,False,False,False,False,True,False,False
321,15,1,4,4.3,75.9,1,1,82.4,62.1,87.3,69.2,d,False,False,True,False,False,False,True,False,False,False,True,False,False
322,14,0,4,7.0,64.3,1,0,100.0,97.6,86.0,90.7,b,True,False,False,True,False,False,False,False,False,False,False,False,True
323,17,1,2,1.0,73.9,1,1,30.4,33.8,38.1,35.1,f,False,True,False,False,True,False,False,True,False,False,False,False,False
324,19,0,3,1.1,56.3,1,0,27.3,36.1,15.1,34.1,f,False,False,True,False,False,True,False,False,False,False,False,True,False
325,19,0,2,1.7,94.6,1,0,58.1,65.2,62.3,55.8,d,False,False,True,False,False,True,False,False,True,False,False,False,False
326,15,1,4,2.5,86.8,1,1,26.4,38.4,48.7,46.2,e,True,False,False,False,False,False,True,False,False,True,False,False,False
327,15,0,5,5.8,53.1,1,1,68.2,60.8,53.2,68.1,d,False,False,True,False,False,False,True,False,True,False,False,False,False
328,14,0,2,4.5,83.0,1,1,63.5,74.2,60.4,60.8,d,False,False,True,True,False,False,False,True,False,False,False,False,False
329,14,0,4,3.7,87.9,1,1,56.4,73.4,73.7,64.1,d,True,False,False,False,True,False,False,False,False,False,True,False,False
330,17,1,0,6.4,93.1,1,1,95.9,100.0,90.5,96.0,a,False,True,False,False,False,True,False,True,False,False,False,False,False
331,17,0,2,2.9,66.5,1,0,55.8,42.3,50.6,55.8,d,True,False,False,False,False,True,False,False,False,False,False,True,False
332,16,0,5,1.1,81.5,0,1,30.2,43.0,56.8,45.1,e,True,False,False,False,True,False,False,False,False,True,False,False,False
333,15,0,4,3.5,63.8,0,0,60.9,51.2,61.0,61.6,d,False,False,True,False,False,True,False,False,False,False,False,False,True
334,18,0,3,6.2,92.4,1,1,68.4,76.2,89.4,82.6,c,False,False,True,False,True,False,False,False,True,False,False,False,False
335,16,0,1,4.1,93.8,0,1,62.8,61.3,81.9,69.4,d,True,False,False,False,True,False,False,False,False,False,False,False,True
336,18,1,4,7.8,53.8,0,1,74.4,69.1,71.1,79.6,c,True,False,False,False,False,True,False,True,False,False,False,False,False
337,19,0,5,6.9,64.3,1,1,92.7,77.4,69.6,77.6,c,True,False,False,False,True,False,False,False,False,False,False,True,False
338,15,0,2,6.4,55.1,1,1,85.0,67.5,80.0,76.4,c,True,False,False,False,False,True,False,False,False,True,False,False,False
339,15,0,4,6.3,69.9,1,0,97.2,77.2,73.8,81.9,c,True,False,False,True,False,False,False,False,False,True,False,False,False
340,19,1,3,4.9,50.3,0,0,45.7,43.3,51.7,51.8,e,True,False,False,False,True,False,False,False,False,True,False,False,False
341,17,0,2,7.3,89.1,1,0,97.1,100.0,100.0,100.0,a,True,False,False,True,False,False,False,False,False,False,False,False,True
342,15,0,1,4.9,71.6,1,1,65.5,65.2,70.4,62.9,d,False,False,True,False,False,True,False,False,False,False,False,True,False
343,17,1,3,3.3,76.7,1,1,52.9,56.9,48.7,51.9,e,False,True,False,False,True,False,False,False,False,False,False,True,False
344,17,1,2,2.0,87.1,0,1,59.1,46.6,65.7,47.9,e,False,True,False,False,False,True,False,False,False,False,False,False,True
345,19,1,3,6.6,85.6,1,0,91.5,84.4,100.0,84.7,c,False,False,True,False,False,False,True,False,False,False,False,False,True
346,15,0,0,3.3,65.7,1,1,65.0,58.1,47.6,55.8,d,False,False,True,False,False,False,True,False,True,False,False,False,False
347,19,0,2,6.4,89.1,1,0,87.8,100.0,100.0,90.6,b,True,False,False,False,False,False,True,False,False,True,False,False,False
348,19,1,4,7.9,82.0,1,0,100.0,100.0,93.9,99.6,a,True,False,False,True,False,False,False,False,False,False,False,False,True
349,15,1,5,3.5,60.9,1,1,48.2,54.1,38.2,53.1,e,True,False,False,False,False,True,False,False,False,False,False,True,False
350,14,0,1,3.1,51.5,1,0,64.0,30.7,41.0,40.1,e,True,False,False,False,False,False,True,False,False,False,False,True,False
351,17,1,3,1.8,87.8,1,0,41.3,51.2,49.3,44.4,e,False,True,False,False,True,False,False,False,True,False,False,False,False
352,14,1,1,4.1,58.3,1,1,66.5,60.4,59.6,65.1,d,True,False,False,True,False,False,False,False,False,False,True,False,False
353,15,1,4,5.4,55.6,1,1,66.6,54.5,56.5,58.9,d,False,True,False,False,False,True,False,False,False,False,True,False,False
354,16,0,2,2.8,71.0,1,0,73.9,48.0,57.2,49.9,e,False,True,False,False,False,False,True,False,False,True,False,False,False
355,19,1,4,4.1,96.1,0,1,88.3,79.0,60.4,77.6,c,True,False,False,True,False,False,False,True,False,False,False,False,False
356,19,0,2,4.5,85.9,1,0,62.3,80.5,69.6,70.8,c,False,False,True,True,False,False,False,False,False,True,False,False,False
357,14,0,1,2.6,89.9,1,0,76.6,56.0,53.7,65.9,d,False,True,False,False,False,False,True,True,False,False,False,False,False
358,19,1,3,0.7,63.5,1,1,24.5,45.8,35.5,40.4,e,False,False,True,False,True,False,False,False,False,True,False,False,False
359,14,0,3,2.1,91.8,0,1,55.1,57.3,76.4,60.3,d,True,False,False,True,False,False,False,False,False,True,False,False,False
360,18,0,4,6.5,70.8,0,1,70.7,100.0,81.5,78.5,c,False,False,True,False,False,False,True,False,True,False,False,False,False
361,19,0,4,2.6,99.0,1,0,63.3,66.1,91.2,67.5,d,True,False,False,True,False,False,False,False,False,False,False,False,True
362,19,0,4,0.6,78.5,1,0,47.8,50.8,34.7,40.0,e,False,False,True,True,False,False,False,False,False,False,True,False,False
363,15,0,5,3.7,80.3,1,0,80.4,86.9,81.8,69.4,d,True,False,False,False,False,True,False,False,False,False,True,False,False
364,19,1,2,5.6,95.8,1,0,90.7,68.2,87.4,78.2,c,False,False,True,False,False,True,False,True,False,False,False,False,False
365,14,1,3,6.1,97.4,1,0,74.6,79.5,62.7,79.7,c,True,False,False,False,False,True,False,False,False,False,False,True,False
366,17,1,2,3.6,50.9,1,0,35.7,55.2,44.2,50.2,e,True,False,False,True,False,False,False,False,True,False,False,False,False
367,16,1,3,4.8,61.6,1,1,67.2,53.4,76.5,62.3,d,True,False,False,False,False,False,True,False,False,False,False,True,False
368,15,1,0,6.1,80.7,1,1,85.1,78.8,87.3,82.9,c,False,False,True,False,False,False,True,False,False,False,False,False,True
369,14,0,5,7.2,50.2,1,1,67.1,82.3,77.3,85.1,b,False,False,True,False,False,True,False,True,False,False,False,False,False
